group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,16,,,48093422.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48200242.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48156171.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48028721.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,47908877.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48074699.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48347980.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48066603.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,47908423.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48072484.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,47973828.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48078375.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,49080978.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48550210.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48194252.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48184885.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,49642481.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48393005.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48364541.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48316813.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,47992182.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48028461.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48047697.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48205103.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48034391.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,47956535.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48023731.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,16,,,48077243.0,ns,4
