group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,32,,,51905695.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51722892.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51602516.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51471018.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51967219.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51711992.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51757866.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,53107052.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,53903978.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,54078676.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,53876987.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,53867900.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,52674839.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,54895128.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,56476421.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,55288168.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,53403380.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,52764146.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51748019.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,32,,,51881139.0,ns,4
