group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,1024,,,63811676.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,60696938.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,63020491.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,63984741.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,63725405.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,61584525.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,64468359.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,61923132.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,61885480.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,60779313.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,64693934.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,61627806.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,62070687.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,61763772.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,60788651.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,63472781.0,ns,3
Zig-zag polygon rasterize,geo_rasterize,1024,,,61210172.0,ns,3
