group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,8,,,47186318.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47098183.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47008304.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46989158.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47939183.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47127017.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46944153.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47125333.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47115844.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46863242.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47017521.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47024774.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47011000.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46872579.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46981522.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47160140.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46866386.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47761618.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47002373.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47305722.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,48699720.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47445695.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46890633.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46885653.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46679777.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47122648.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46754728.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46705967.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46818205.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,46701969.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,8,,,47251311.0,ns,4
