group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,256,,,54920065.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54993742.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54912662.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54832801.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54806091.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54844592.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54855815.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54846096.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54849672.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55066620.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54897373.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54934611.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54959238.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54863980.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55267768.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55581336.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54936516.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54865694.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54886391.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54852588.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54929353.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54984547.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54919283.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54953746.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55064986.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55005976.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55072032.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54907922.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54923011.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55105673.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54957344.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54908955.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54815018.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,56001516.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55155999.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54834134.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54865613.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54807222.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54783939.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54873798.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54898095.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54939432.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54884489.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54934043.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55024611.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55019562.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54972213.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54898355.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54873498.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54962163.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54881523.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54960642.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55931103.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54889438.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54903655.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54806783.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55339211.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,56528414.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,55048285.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54936185.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54800432.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54887123.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,256,,,54852178.0,ns,4
