group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,128,,,49527938.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49401300.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49573829.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49533179.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,51408018.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,50609692.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49498002.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49674777.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49613168.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49443052.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49592402.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49500809.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49413095.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49572884.0,ns,24
Zig-zag polygon rasterize,montone_rasterize,128,,,49432590.0,ns,24
