group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,2048,,,52787990.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52453564.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52112124.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52231022.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52214355.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52163148.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52188977.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52016643.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52527416.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52238490.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52320955.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52085093.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52356229.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52382650.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52147751.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52249621.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52327859.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52064651.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52394551.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52059626.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52704046.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,51954207.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52255803.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52022476.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52131619.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52137462.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52571307.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52343828.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52348957.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52130858.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52164340.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52405566.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52237558.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52275551.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52191453.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52192041.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52137108.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52569622.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52192583.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52352398.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52580434.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52031112.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52427245.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52421303.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52169613.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52113887.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52217111.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52156766.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52133864.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52095201.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52166023.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52217640.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52207882.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52077617.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52077898.0,ns,18
