group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,32,,,59838538.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59856314.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59802291.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59893342.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59794547.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59785320.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,60918880.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,60007967.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59739032.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59727560.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59777535.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59764911.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59740576.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59813582.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59756687.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59813673.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59748661.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59819935.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59773326.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59843450.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59717631.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59932857.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,60711118.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,62461714.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,60070295.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59769710.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59891339.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59702185.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59717482.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59776894.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59800350.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59748411.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59791510.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59721239.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59808913.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59777715.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59766303.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59832338.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59880178.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59794288.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,60759450.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59920163.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59785319.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59662399.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59804136.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59754151.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59800679.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59861734.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,32,,,59752559.0,ns,5
