group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,64,,,52899902.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52626251.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,53391306.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52507627.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52563772.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52503669.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52369769.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52363106.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52502205.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52472000.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52448495.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52422947.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52822418.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52642771.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52323893.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54047339.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54687662.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57095724.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58952363.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54586140.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56482162.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,59308241.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55929905.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55893366.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55534142.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,53008669.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54181180.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55312217.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54461757.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54686359.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54491995.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,53038082.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,52966999.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58757937.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,53542201.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56468566.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54378129.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,53928364.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54230502.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54788371.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55342711.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54549492.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54365075.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54875583.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54725813.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54884702.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54831752.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56532988.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57441233.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57825765.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57518329.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56867868.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55333835.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55223328.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55034685.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55122979.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55010939.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55119173.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58885926.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54493588.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54420579.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56442767.0,ns,4
